"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902004","positive regulation of amyloid-beta formation","1/210","16/11903",0.247972787892163,0.516709861713721,0.493519607887589,"EPHA4",1
"GO:0032496","response to lipopolysaccharide","3/210","98/11903",0.24947269231236,0.516709861713721,0.493519607887589,"JUN/LOC114000703/MAPKAPK2",3
"GO:0043065","positive regulation of apoptotic process","7/210","290/11903",0.252147661550458,0.516709861713721,0.493519607887589,"DNM1L/JUN/LOC114000703/MMP9/PSEN2/PTN/TGFB3",7
"GO:0070301","cellular response to hydrogen peroxide","2/210","55/11903",0.253183935108436,0.516709861713721,0.493519607887589,"KLF2/LOC113988305",2
"GO:0001558","regulation of cell growth","2/210","56/11903",0.259745612221479,0.516709861713721,0.493519607887589,"CAMK2D/SPOCK1",2
"GO:0008203","cholesterol metabolic process","2/210","56/11903",0.259745612221479,0.516709861713721,0.493519607887589,"LCAT/RXRA",2
"GO:0006884","cell volume homeostasis","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:0007498","mesoderm development","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"PALB2",1
"GO:0010801","negative regulation of peptidyl-threonine phosphorylation","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"CALM1",1
"GO:0031641","regulation of myelination","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"PTN",1
"GO:0032012","regulation of ARF protein signal transduction","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"PSD",1
"GO:0033628","regulation of cell adhesion mediated by integrin","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"TESC",1
"GO:0034113","heterotypic cell-cell adhesion","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"LOC113988305",1
"GO:0042246","tissue regeneration","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"PTN",1
"GO:0051259","protein complex oligomerization","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:0051604","protein maturation","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"TESC",1
"GO:0060261","positive regulation of transcription initiation from RNA polymerase II promoter","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"SUB1",1
"GO:0140115","export across plasma membrane","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"ABCC10",1
"GO:2000811","negative regulation of anoikis","1/210","17/11903",0.261258370002253,0.516709861713721,0.493519607887589,"LOC113983693",1
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","3/210","101/11903",0.263736312782997,0.516709861713721,0.493519607887589,"ABI1/EPHA4/FGFR4",3
"GO:0000266","mitochondrial fission","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:0001892","embryonic placenta development","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"CEBPB",1
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"SAR1B",1
"GO:0006491","N-glycan processing","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"ST8SIA6",1
"GO:0006911","phagocytosis, engulfment","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"MYH9",1
"GO:0006913","nucleocytoplasmic transport","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"CAMK1",1
"GO:0007031","peroxisome organization","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"ABCD3",1
"GO:0010613","positive regulation of cardiac muscle hypertrophy","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"CAMK2D",1
"GO:0010821","regulation of mitochondrion organization","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"DNM1L",1
"GO:0015721","bile acid and bile salt transport","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"RXRA",1
"GO:0031293","membrane protein intracellular domain proteolysis","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"PSEN2",1
"GO:0032924","activin receptor signaling pathway","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"ACVR2B",1
"GO:0032967","positive regulation of collagen biosynthetic process","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"TGFB3",1
"GO:0034383","low-density lipoprotein particle clearance","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"LOC113986421",1
"GO:0042476","odontogenesis","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"TGFB3",1
"GO:0043401","steroid hormone mediated signaling pathway","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"RXRA",1
"GO:0048024","regulation of mRNA splicing, via spliceosome","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"KHDRBS3",1
"GO:0048477","oogenesis","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"PTN",1
"GO:0048565","digestive tract development","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"TGFB3",1
"GO:0048873","homeostasis of number of cells within a tissue","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"LOC113986421",1
"GO:0061157","mRNA destabilization","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"RBM24",1
"GO:0061640","cytoskeleton-dependent cytokinesis","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"SEPT8",1
"GO:0072657","protein localization to membrane","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"TM9SF2",1
"GO:0097503","sialylation","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"ST8SIA6",1
"GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"DLGAP3",1
"GO:0099175","regulation of postsynapse organization","1/210","18/11903",0.274310342263697,0.516709861713721,0.493519607887589,"ARHGAP22",1
"GO:0001503","ossification","2/210","59/11903",0.279434328664111,0.523302622912569,0.499816481941746,"CLEC3B/MMP9",2
"GO:0031175","neuron projection development","3/210","105/11903",0.282904323499145,0.523302622912569,0.499816481941746,"MAP4/PSD/STMN1",3
"GO:0030198","extracellular matrix organization","5/210","202/11903",0.285153778381545,0.523302622912569,0.499816481941746,"ADAMTS8/HSD17B12/MMP9/TNFRSF11B/VCAN",5
"GO:0001782","B cell homeostasis","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"TNFSF13B",1
"GO:0006956","complement activation","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"LOC113992168",1
"GO:0006970","response to osmotic stress","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"MAP7",1
"GO:0009311","oligosaccharide metabolic process","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"ST8SIA6",1
"GO:0016082","synaptic vesicle priming","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"LOC113991140",1
"GO:0019228","neuronal action potential","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"P2RX3",1
"GO:0022400","regulation of rhodopsin mediated signaling pathway","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"CALM1",1
"GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"CAMK2D",1
"GO:0035024","negative regulation of Rho protein signal transduction","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"STMN1",1
"GO:0035082","axoneme assembly","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"CFAP46",1
"GO:0045862","positive regulation of proteolysis","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"FGFR4",1
"GO:0050807","regulation of synapse organization","1/210","19/11903",0.287132793094545,0.523302622912569,0.499816481941746,"SLITRK2",1
"GO:0065003","protein-containing complex assembly","3/210","107/11903",0.292536095425163,0.525775918389076,0.502178774408369,"DNM1L/SLC24A2/WASL",3
"GO:0007411","axon guidance","5/210","205/11903",0.295422425667595,0.525775918389076,0.502178774408369,"EPHA4/LOC113982696/LOC113984504/SEMA4G/TUBB3",5
"GO:0010976","positive regulation of neuron projection development","3/210","108/11903",0.297360835985936,0.525775918389076,0.502178774408369,"CAMK1/CFLAR/PTN",3
"GO:0007265","Ras protein signal transduction","2/210","62/11903",0.299086667420148,0.525775918389076,0.502178774408369,"JUN/LOC114000703",2
"GO:0042752","regulation of circadian rhythm","2/210","62/11903",0.299086667420148,0.525775918389076,0.502178774408369,"OPN3/PPP1CC",2
"GO:0002027","regulation of heart rate","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"CALM1",1
"GO:0006694","steroid biosynthetic process","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"LOC114002832",1
"GO:0030050","vesicle transport along actin filament","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"WASL",1
"GO:0035970","peptidyl-threonine dephosphorylation","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"PPM1E",1
"GO:0040014","regulation of multicellular organism growth","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"LOC114001747",1
"GO:0042276","error-prone translesion synthesis","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"POLE2",1
"GO:0042311","vasodilation","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"KLF2",1
"GO:0042908","xenobiotic transport","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"ABCC10",1
"GO:0050829","defense response to Gram-negative bacterium","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"CHGA",1
"GO:0060999","positive regulation of dendritic spine development","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"CAMK1",1
"GO:0061001","regulation of dendritic spine morphogenesis","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"EPHA4",1
"GO:0090023","positive regulation of neutrophil chemotaxis","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"DNM1L",1
"GO:1900745","positive regulation of p38MAPK cascade","1/210","20/11903",0.299729739699236,0.525775918389076,0.502178774408369,"XDH",1
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","2/210","63/11903",0.305620696323664,0.53419675902175,0.510221682576093,"ABI1/MAPKAPK2",2
"GO:0046777","protein autophosphorylation","4/210","159/11903",0.308495093521104,0.53419675902175,0.510221682576093,"CAMK2D/EPHA4/FGFR4/MAPKAPK2",4
"GO:0006261","DNA-dependent DNA replication","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"POLE2",1
"GO:0006836","neurotransmitter transport","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"SLC6A2",1
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"CALM1",1
"GO:0030865","cortical cytoskeleton organization","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"WDR1",1
"GO:0031954","positive regulation of protein autophosphorylation","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"CALM1",1
"GO:0035307","positive regulation of protein dephosphorylation","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"CALM1",1
"GO:0051603","proteolysis involved in cellular protein catabolic process","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"LGMN",1
"GO:0070102","interleukin-6-mediated signaling pathway","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"CBLB",1
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","1/210","21/11903",0.312105129303137,0.53419675902175,0.510221682576093,"MMP9",1
"GO:0001933","negative regulation of protein phosphorylation","2/210","64/11903",0.312143474392756,0.53419675902175,0.510221682576093,"LOC113988305/XDH",2
"GO:0030509","BMP signaling pathway","2/210","65/11903",0.318653370566129,0.537459274779505,0.513337774636257,"ACVR2B/TGFB3",2
"GO:0006958","complement activation, classical pathway","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"LOC113992168",1
"GO:0007259","receptor signaling pathway via JAK-STAT","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"LOC114001747",1
"GO:0015914","phospholipid transport","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"PITPNC1",1
"GO:0021591","ventricular system development","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"LOC113997903",1
"GO:0042130","negative regulation of T cell proliferation","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"CEBPB",1
"GO:0043278","response to morphine","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"PPP1R1B",1
"GO:0045055","regulated exocytosis","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"MYH9",1
"GO:0046329","negative regulation of JNK cascade","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"LOC113988305",1
"GO:0046677","response to antibiotic","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"CBLB",1
"GO:0048568","embryonic organ development","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"PALB2",1
"GO:0048714","positive regulation of oligodendrocyte differentiation","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"PTN",1
"GO:0051149","positive regulation of muscle cell differentiation","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"CAMK1",1
"GO:0060997","dendritic spine morphogenesis","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"WASL",1
"GO:0099560","synaptic membrane adhesion","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"SLITRK2",1
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/210","22/11903",0.324262840365782,0.537459274779505,0.513337774636257,"EYA2",1
"GO:0008584","male gonad development","2/210","66/11903",0.325148814280572,0.537868961933677,0.513729074781009,"CBLB/TESC",2
"GO:0055085","transmembrane transport","5/210","215/11903",0.330054664007489,0.539211481403828,0.5150113411583,"ABCC10/ABCD3/GJE1/LRRC8B/SLC22A23",5
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","2/210","67/11903",0.331628293861608,0.539211481403828,0.5150113411583,"CALCR/CAMK1",2
"GO:0007399","nervous system development","6/210","267/11903",0.332323789483289,0.539211481403828,0.5150113411583,"CAMK1/FGF13/GDPD5/GLRB/PTN/SPOCK1",6
"GO:0005977","glycogen metabolic process","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"PPP1CC",1
"GO:0007566","embryo implantation","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"MMP9",1
"GO:0008016","regulation of heart contraction","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"CAMK2D",1
"GO:0030206","chondroitin sulfate biosynthetic process","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"VCAN",1
"GO:0035666","TRIF-dependent toll-like receptor signaling pathway","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"LOC113996048",1
"GO:0042102","positive regulation of T cell proliferation","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"TNFSF13B",1
"GO:0043393","regulation of protein binding","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"CAMK1",1
"GO:0048041","focal adhesion assembly","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"THSD1",1
"GO:0050770","regulation of axonogenesis","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"EPHA4",1
"GO:0050873","brown fat cell differentiation","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"CEBPB",1
"GO:0051497","negative regulation of stress fiber assembly","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"STMN1",1
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"EYA2",1
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","1/210","23/11903",0.336206683773171,0.539211481403828,0.5150113411583,"DNM1L",1
"GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","2/210","68/11903",0.338090354951651,0.541201670854164,0.516912209691938,"CFLAR/XDH",2
"GO:0008543","fibroblast growth factor receptor signaling pathway","2/210","69/11903",0.344533598974865,0.54556018654749,0.521075112541921,"CBLB/FGFR4",2
"GO:0032922","circadian regulation of gene expression","2/210","69/11903",0.344533598974865,0.54556018654749,0.521075112541921,"NAMPT/PPP1CC",2
"GO:0006955","immune response","3/210","118/11903",0.345736076175885,0.54556018654749,0.521075112541921,"CEBPB/HRH2/TNFSF13B",3
"GO:0000375","RNA splicing, via transesterification reactions","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"SRRM1",1
"GO:0006479","protein methylation","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"EEF2KMT",1
"GO:0008045","motor neuron axon guidance","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"EPHA4",1
"GO:0010332","response to gamma radiation","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"CBLB",1
"GO:0033077","T cell differentiation in thymus","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"ZBTB1",1
"GO:0043153","entrainment of circadian clock by photoperiod","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"PPP1CC",1
"GO:0045214","sarcomere organization","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"WDR1",1
"GO:0097421","liver regeneration","1/210","24/11903",0.347940404009504,0.54556018654749,0.521075112541921,"CEBPB",1
"GO:1900034","regulation of cellular response to heat","2/210","70/11903",0.350956681637927,0.548247729015092,0.523642036463971,"CAMK2D/MAPKAPK2",2
"GO:1902476","chloride transmembrane transport","2/210","70/11903",0.350956681637927,0.548247729015092,0.523642036463971,"GLRB/SLC12A2",2
"GO:0001958","endochondral ossification","1/210","25/11903",0.359467680308687,0.554343931904606,0.529464638048655,"IFT80",1
"GO:0032201","telomere maintenance via semi-conservative replication","1/210","25/11903",0.359467680308687,0.554343931904606,0.529464638048655,"POLE2",1
"GO:0043200","response to amino acid","1/210","25/11903",0.359467680308687,0.554343931904606,0.529464638048655,"GLRB",1
"GO:0043507","positive regulation of JUN kinase activity","1/210","25/11903",0.359467680308687,0.554343931904606,0.529464638048655,"EPHA4",1
"GO:0045429","positive regulation of nitric oxide biosynthetic process","1/210","25/11903",0.359467680308687,0.554343931904606,0.529464638048655,"KLF2",1
"GO:0048286","lung alveolus development","1/210","25/11903",0.359467680308687,0.554343931904606,0.529464638048655,"TGFB3",1
"GO:0050766","positive regulation of phagocytosis","1/210","25/11903",0.359467680308687,0.554343931904606,0.529464638048655,"LOC113988305",1
"GO:0018108","peptidyl-tyrosine phosphorylation","3/210","121/11903",0.360223690169375,0.554494236055967,0.529608196458006,"ABI1/EPHA4/FGFR4",3
"GO:0010628","positive regulation of gene expression","6/210","278/11903",0.366913158449982,0.558509788185666,0.533443528158331,"CALCR/EPB41L4B/FGFR4/LOC113983693/RNF207/TESC",6
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","2/210","73/11903",0.370092302264097,0.558509788185666,0.533443528158331,"LGMN/SAR1B",2
"GO:0030890","positive regulation of B cell proliferation","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"TNFSF13B",1
"GO:0032007","negative regulation of TOR signaling","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"DEPDC5",1
"GO:0032024","positive regulation of insulin secretion","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"ACSL4",1
"GO:0035094","response to nicotine","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"PPP1R1B",1
"GO:0045648","positive regulation of erythrocyte differentiation","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"SMAP1",1
"GO:0046513","ceramide biosynthetic process","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"DEGS1",1
"GO:0048709","oligodendrocyte differentiation","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"LOC113989062",1
"GO:0060325","face morphogenesis","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"TGFB3",1
"GO:0060612","adipose tissue development","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"NAMPT",1
"GO:0071407","cellular response to organic cyclic compound","1/210","26/11903",0.370792127785971,0.558509788185666,0.533443528158331,"CEBPB",1
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"CDK17",1
"GO:0001662","behavioral fear response","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"EIF4E",1
"GO:0007009","plasma membrane organization","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"LOC113991140",1
"GO:0008344","adult locomotory behavior","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"SLITRK6",1
"GO:0009755","hormone-mediated signaling pathway","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"CRHR2",1
"GO:0030574","collagen catabolic process","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"MMP9",1
"GO:0046676","negative regulation of insulin secretion","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"CHGA",1
"GO:0051085","chaperone cofactor-dependent protein refolding","1/210","27/11903",0.381917298550048,0.566354123262157,0.540935804690947,"DNAJB5",1
"GO:0006936","muscle contraction","2/210","75/11903",0.382726242442004,0.566354123262157,0.540935804690947,"CALM1/SNTB1",2
"GO:0008286","insulin receptor signaling pathway","2/210","75/11903",0.382726242442004,0.566354123262157,0.540935804690947,"NAMPT/SH2B2",2
"GO:0006661","phosphatidylinositol biosynthetic process","2/210","76/11903",0.389002986394228,0.573270202624266,0.547541486191948,"MTMR6/VAC14",2
"GO:0006270","DNA replication initiation","1/210","28/11903",0.392846682795964,0.573270202624266,0.547541486191948,"POLE2",1
"GO:0006730","one-carbon metabolic process","1/210","28/11903",0.392846682795964,0.573270202624266,0.547541486191948,"SFXN3",1
"GO:0006891","intra-Golgi vesicle-mediated transport","1/210","28/11903",0.392846682795964,0.573270202624266,0.547541486191948,"VTI1A",1
"GO:0021510","spinal cord development","1/210","28/11903",0.392846682795964,0.573270202624266,0.547541486191948,"PTN",1
"GO:0035987","endodermal cell differentiation","1/210","28/11903",0.392846682795964,0.573270202624266,0.547541486191948,"MMP9",1
"GO:0045332","phospholipid translocation","1/210","28/11903",0.392846682795964,0.573270202624266,0.547541486191948,"ABCC10",1
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","1/210","28/11903",0.392846682795964,0.573270202624266,0.547541486191948,"CEBPB",1
"GO:0007166","cell surface receptor signaling pathway","3/210","128/11903",0.393819540038796,0.573695592928488,0.547947784719796,"CALCR/CBLB/CRHR2",3
"GO:0016525","negative regulation of angiogenesis","2/210","77/11903",0.395251560094571,0.573796230344187,0.548043905466882,"CNMD/PTN",2
"GO:0019216","regulation of lipid metabolic process","2/210","77/11903",0.395251560094571,0.573796230344187,0.548043905466882,"FGFR4/RXRA",2
"GO:0042391","regulation of membrane potential","2/210","78/11903",0.401471003595839,0.577920890677287,0.551983448527876,"GLRB/KCNH4",2
"GO:0045471","response to ethanol","2/210","78/11903",0.401471003595839,0.577920890677287,0.551983448527876,"ACTR2/CBLB",2
"GO:0001756","somitogenesis","1/210","29/11903",0.403583709879151,0.577920890677287,0.551983448527876,"PALB2",1
"GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","1/210","29/11903",0.403583709879151,0.577920890677287,0.551983448527876,"LOC114003925",1
"GO:0032148","activation of protein kinase B activity","1/210","29/11903",0.403583709879151,0.577920890677287,0.551983448527876,"LOC113989272",1
"GO:0034394","protein localization to cell surface","1/210","29/11903",0.403583709879151,0.577920890677287,0.551983448527876,"USP43",1
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","1/210","29/11903",0.403583709879151,0.577920890677287,0.551983448527876,"MAPKAPK2",1
"GO:0050853","B cell receptor signaling pathway","1/210","29/11903",0.403583709879151,0.577920890677287,0.551983448527876,"SH2B2",1
"GO:0009409","response to cold","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"P2RX3",1
"GO:0030449","regulation of complement activation","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"LOC113992168",1
"GO:0032418","lysosome localization","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"MYH9",1
"GO:0032720","negative regulation of tumor necrosis factor production","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"LOC113988305",1
"GO:0042177","negative regulation of protein catabolic process","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"LOC114002832",1
"GO:0045739","positive regulation of DNA repair","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"EYA2",1
"GO:0046326","positive regulation of glucose import","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"OPN3",1
"GO:0050830","defense response to Gram-positive bacterium","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"CHGA",1
"GO:0098655","cation transmembrane transport","1/210","30/11903",0.414131749370929,0.584085314858161,0.557871209590743,"P2RX3",1
"GO:0030168","platelet activation","2/210","81/11903",0.419945580602619,0.590008970861805,0.563529008299061,"LOC113989272/LOC114003925",2
"GO:0015031","protein transport","6/210","295/11903",0.420608515086869,0.590008970861805,0.563529008299061,"AP1AR/CADPS/MLC1/MYH9/STXBP5/TESC",6
"GO:0001541","ovarian follicle development","1/210","31/11903",0.424494112095776,0.590008970861805,0.563529008299061,"CEBPB",1
"GO:0006952","defense response","1/210","31/11903",0.424494112095776,0.590008970861805,0.563529008299061,"LOC114001747",1
"GO:0009408","response to heat","1/210","31/11903",0.424494112095776,0.590008970861805,0.563529008299061,"P2RX3",1
"GO:0030041","actin filament polymerization","1/210","31/11903",0.424494112095776,0.590008970861805,0.563529008299061,"WASL",1
"GO:0042594","response to starvation","1/210","31/11903",0.424494112095776,0.590008970861805,0.563529008299061,"CBLB",1
"GO:0048488","synaptic vesicle endocytosis","1/210","31/11903",0.424494112095776,0.590008970861805,0.563529008299061,"DNM1L",1
"GO:0006338","chromatin remodeling","2/210","82/11903",0.426039731928714,0.590008970861805,0.563529008299061,"DR1/ZBTB1",2
"GO:0007229","integrin-mediated signaling pathway","2/210","82/11903",0.426039731928714,0.590008970861805,0.563529008299061,"MYH9/PTN",2
"GO:0071222","cellular response to lipopolysaccharide","2/210","82/11903",0.426039731928714,0.590008970861805,0.563529008299061,"CEBPB/LOC113988305",2
"GO:0008360","regulation of cell shape","3/210","135/11903",0.426953240331336,0.590303166435114,0.563810000195559,"MYH9/PTN/WDR1",3
"GO:0000082","G1/S transition of mitotic cell cycle","2/210","83/11903",0.432100564352592,0.593185658134323,0.566563123908767,"EIF4E/POLE2",2
"GO:0006887","exocytosis","2/210","83/11903",0.432100564352592,0.593185658134323,0.566563123908767,"CADPS/STXBP5",2
"GO:0001974","blood vessel remodeling","1/210","32/11903",0.434674051150686,0.593185658134323,0.566563123908767,"ACVR2B",1
"GO:0006513","protein monoubiquitination","1/210","32/11903",0.434674051150686,0.593185658134323,0.566563123908767,"CBLB",1
"GO:0019985","translesion synthesis","1/210","32/11903",0.434674051150686,0.593185658134323,0.566563123908767,"ZBTB1",1
"GO:0048538","thymus development","1/210","32/11903",0.434674051150686,0.593185658134323,0.566563123908767,"ZBTB1",1
"GO:0051480","regulation of cytosolic calcium ion concentration","1/210","32/11903",0.434674051150686,0.593185658134323,0.566563123908767,"LOC113989062",1
